1679,2458843.0049698534,0.00025129436861281345
1680,2458844.096548584,0.0002563713950223981
1681,2458845.1878669923,0.0002573532435818039
1682,2458846.279392649,0.00025962334632544543
1683,2458847.370777762,0.0002633037639468227
1684,2458848.462229812,0.00025592701487857833
1685,2458849.553438689,0.000255892643399599
1686,2458850.644985795,0.000266629483660889
1687,2458851.736316505,0.00026789158429426545
1688,2458852.8279595785,0.0002469962392922138
1689,2458853.9192315987,0.000253521380754195
1693,2458858.2848388543,0.0002704388595776759
1694,2458859.3765675486,0.00026384282811717826
1695,2458860.467921528,0.00024336559738777653
1696,2458861.558900673,0.0002597766601330484
1697,2458862.6506073237,0.00025218914368283103
1698,2458863.742026653,0.0002592107347130267
1699,2458864.833606866,0.00024501384564841493
1700,2458865.924706908,0.00025575284281806386
1702,2458868.1076786253,0.0002555406907863766
2258,2459474.935054896,0.000261874278753269
2259,2459476.026696818,0.0002600103283921509
2260,2459477.118112683,0.0002468175647275147
2261,2459478.2093206504,0.0002543215070809725
2262,2459479.3008449837,0.0002510884399637505
2263,2459480.392437364,0.00025497578133054335
2264,2459481.483623854,0.00025478057635242436
2265,2459482.575016947,0.0002538684605478873
2266,2459483.6666530203,0.00026293892410234423
2267,2459484.7580228727,0.00025322982906049327
2270,2459488.0325282486,0.0002689884117634201
2271,2459489.1235860432,0.0002639980982492266
2272,2459490.215116748,0.00024758766067761365
2273,2459491.3064029654,0.0002588414028473232
2274,2459492.3979777903,0.00025877891418036783
2275,2459493.489247609,0.00025019011978432917
2276,2459494.580846568,0.0002653728161482783
2277,2459495.672261338,0.0002591732001353662
2278,2459496.7636267114,0.00025439740351185794
2279,2459497.8551267465,0.0002452193086323942
2282,2459501.129401647,0.00025995185904048433
2283,2459502.220855486,0.0002475499446921029
2284,2459503.3123817504,0.0002517120764509482
2285,2459504.4035884,0.00024983039888821015
2286,2459505.494981929,0.000262219845714449
2287,2459506.5864131353,0.00024948016898999605
2288,2459507.677932732,0.0002528773747645888
2289,2459508.7695356384,0.0002530119187842107
2290,2459509.860702519,0.00025330065087174667
2291,2459510.952180001,0.00025852046955066613
2294,2459514.226193389,0.0002600820479738903
2295,2459515.3177400087,0.0002605256836126575
2296,2459516.409163932,0.00025458655496919577
2297,2459517.50074213,0.0002667895335843278
2298,2459518.5922030327,0.0002565914167387742
2299,2459519.6832405245,0.00026127115211124687
2300,2459520.7749649687,0.00024441112452786137
2301,2459521.866301357,0.00024368115703351316
2302,2459522.957685449,0.0002637296352663186
2303,2459524.04931902,0.00023320772273973517
2305,2459526.232464756,0.0002592259524722379
2306,2459527.3237472544,0.0002491057171649607
2307,2459528.415211622,0.00026043591296879035
2308,2459529.506659894,0.00027432434182212144
2309,2459530.598184962,0.0002569700386739498
2310,2459531.68965305,0.00024871393600787826
2311,2459532.7807785417,0.0002467466464958124
2312,2459533.872249646,0.0002549921818510029
2313,2459534.9640026954,0.00024468595611013076
2314,2459536.055117416,0.0002512786575298176
2315,2459537.1466621314,0.00026430661099773945
2318,2459540.4207815384,0.00024946142249285383
2319,2459541.5120223565,0.00023960824714017937
2320,2459542.6039036196,0.0002508935008818087
2321,2459543.695113409,0.00023996971119856681
2322,2459544.786208308,0.00025236215663178074
2323,2459545.877718017,0.0002538499978840551
2324,2459546.969157675,0.0002484278313978701
2325,2459548.0608383906,0.0002699320797789895
2326,2459549.1521529383,0.00024132077525250165
2327,2459550.243682358,0.00025486672079915693
